"_lw_parser_record_number",keys,values,description,_lw_parser_content_type,_lw_parser_id,type,enabled,matching,search_terms,display_type,_lw_parser_absolute_resource_name,_lw_parser_parsing_depth,createdAt,effective_range,score,ruleName,param_keys,id,updatedAt,_lw_parser_type,_lw_parser_max_parsing_depth,groups,param_values,field_name,_lw_parser_resource_name,_lw_parser_diagnostic_id,param_policies,field_values
"",banner,"<a href=""//www.verizonwireless.com/support/motorola/?intcmp=INT-SEA-NON-SE-motorola_support-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-motorola_support-070215-DE-SR-SU-T"" search-banner=""motorola support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-moto-support-d-110615?$jpeg100$&scl=1' alt='Motorola Support' title='Motorola Support' style='width:100%'></a>",motorola support,,,response_value,false,keywords,luge,Banner,,,2018-09-24T22:56:08.902Z,,1.0,luge-desktop,,b3c8d75d-ce09-4917-a4d4-961567969c7c,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//support.verizonwireless.com/support/faqs/FeaturesandOptionalServices/backup_assistant_plus.html?intcmp=INT-SEA-NON-SE-backup_assistant_plus-091114-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-backup_assistant_plus-091114-DE-SR-LP-T"" search-banner=""backup assistant plus""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-backup-assistant?$defaultScaleJPG$' alt='Backup Assistant Plus - SAVE YOUR FILES' title='Backup Assistant Plus - SAVE YOUR FILES' style='width:100%'></a>",backup assistant plus,,,response_value,false,keywords,back up assistant,Banner,,,2018-09-24T22:56:08.902Z,,1.0,back-up-assistant-desktop,,b44e8341-bc50-430f-bb98-79709f0ef8c3,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://play.google.com/store/apps/details?id=com.verizon.messaging.vzmsgs&hl=en?intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" search-banner=""vz messages android - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-m?$jpeg80$&scl=1' alt='Verizon Wireless - VZ Messages' title='Verizon Wireless - VZ Messages' style='width:100%'></a>",vz messages android - mobile,,,response_value,false,keywords,WhatsApp,Banner,,,2018-09-24T22:56:08.902Z,,1.0,WhatsApp-mobile,,b4580f48-0122-4931-8fe2-6a7139f598c7,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/b2c/employee/eleuLanding.jsp?intcmp=INT-SEA-NON-AC-discount-04232015-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-AC-discount-04232015-DE-SR-LP-T"" search-banner=""discount""><img src='https://ss7.vzw.com/is/image/VerizonWireless/d-search-banner-discounts?$jpeg80$&scl=1' alt='Verizon Discounts' title='Verizon Discounts' style='width:100%'></a>",discount,,,response_value,false,keywords,eleu,Banner,,,2018-09-24T22:56:08.902Z,,1.0,eleu-desktop,,b4775ddd-cc7e-4cbc-aca0-695b8f2c6a00,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/kate-spade/?intcmp=INT-SEA-NON-CS-kate_spade-092214-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-CS-kate_spade-092214-MO-SR-LP-BO"" search-banner=""kate spade - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-katespade-m-110615?$jpeg100$&scl=1' alt='Kate Spade New York' title='Kate Spade New York' style='width:100%'></a>",kate spade - mobile,,,response_value,false,keywords,spade,Banner,,,2018-09-24T22:56:08.902Z,,1.0,spade-mobile,,b49dded1-5d9d-4e72-bdbd-f9890cee2f76,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://community.verizonwireless.com/community/apple?intcmp=INT-SEA-NON-SE-applecare-070215-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-applecare-070215-DE-SR-LP-T"" search-banner=""applecare""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-applecare-d-110615?$jpeg100$&scl=1' alt='AppleCare' title='AppleCare' style='width:100%'></a>",applecare,,,response_value,false,keywords,applecare%2B,Banner,,,2018-09-24T22:56:08.902Z,,1.0,applecare%2B-desktop,,b5819294-6126-4426-aa0e-30d0d28687a2,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" search-banner=""gtm droid turbo 2 maxx 2 accessories""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-d-9919-10202015?$defaultScaleJPG$' alt='Accessorize your DROID Turbo 2 and Maxx 2' title='Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories,,,response_value,false,keywords,turbo2 accessories,Banner,,,2018-09-24T22:56:08.902Z,,1.0,turbo2-accessories-desktop,,b723f021-cde5-41a5-90f7-eb8c5f6bfa94,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/rewards/learn?intcmp=INT-SEA-NON-RE-smart_rewards-031115-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-RE-smart_rewards-031115-DE-SR-LP-T"" search-banner=""smart rewards""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-rewards-082615?$jpeg80$&scl=1' alt='Introducing Verizon Smart Rewards' title='Introducing Verizon Smart Rewards' style='width:100%'></a>",smart rewards,,,response_value,false,keywords,smartrewards,Banner,,,2018-09-24T22:56:08.902Z,,1.0,smartrewards-desktop,,b7a73d44-9d02-454b-abba-672224732147,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/verizon-messages/?intcmp=INT-SEA-NON-SE-vz_messages-10152015-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages-10152015-DE-SR-LP-T"" search-banner=""vz messages""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-1?$defaultscalejpg$' alt='Seamless TEXTING. Synchronize your tests across multiple devices, even your computer, only on Verizon Messages' title='Seamless TEXTING. Synchronize your tests across multiple devices, even your computer, only on Verizon Messages' style='width:100%'></a>",vz messages,,,response_value,false,keywords,Amazon,Banner,,,2018-09-24T22:56:08.902Z,,1.0,Amazon-desktop,,b8576e47-4b02-4884-a2fd-ed37e2c352c0,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""tel:18002228588?intcmp=INT-SEA-NON-WB-cancel-042415-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-WB-cancel-042415-MO-SR-LP-BO"" search-banner=""cancel - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-mobile-customer?$jpeg80$&scl=1' alt='We are not satisfied until you are.  Talk to us now 1-800-222-8588?' title='We are not satisfied until you are.  Talk to us now 1-800-222-8588?' style='width:100%'></a>",cancel - mobile,,,response_value,false,keywords,deactivation,Banner,,,2018-09-24T22:56:08.902Z,,1.0,deactivation-mobile,,b88fa127-88ea-4c4b-9684-b6acddc52db2,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://play.google.com/store/apps/details?id=com.verizon.messaging.vzmsgs&hl=en?intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" search-banner=""vz messages android - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-m?$jpeg80$&scl=1' alt='Verizon Wireless - VZ Messages' title='Verizon Wireless - VZ Messages' style='width:100%'></a>",vz messages android - mobile,,,response_value,false,keywords,gifting,Banner,,,2018-09-24T22:56:08.902Z,,1.0,gifting-mobile,,b8a2185e-07b0-43c1-8fb8-3a292c9d4fc7,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" search-banner=""samsung support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support,,,response_value,false,keywords,extender,Banner,,,2018-09-24T22:56:08.902Z,,1.0,extender-desktop,,b8d328d5-381d-49e7-b85a-c3d7892ec678,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" search-banner=""gtm droid turbo 2 maxx 2 accessories""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-d-9919-10202015?$defaultScaleJPG$' alt='Accessorize your DROID Turbo 2 and Maxx 2' title='Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories,,,response_value,false,keywords,turbo2 cases,Banner,,,2018-09-24T22:56:08.902Z,,1.0,turbo2-cases-desktop,,b8f3692b-5c0a-4368-88f8-db1a2fa9f0ed,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/add-new-device-faqs/?intcmp=INT-SEA-NON-CS-add_a_line-091114-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-add_a_line-091114-DE-SR-LP-T"" search-banner=""add a line""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-add-a-line?$defaultScaleJPG$' alt='My Verizon ADD A LINE' title='My Verizon ADD A LINE' style='width:100%'></a>",add a line,,,response_value,false,keywords,add line,Banner,,,2018-09-24T22:56:08.902Z,,1.0,add-line-desktop,,b97ff06d-4dd0-4dec-9e57-df27aa1592b7,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" search-banner=""samsung support - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support - mobile,,,response_value,false,keywords,lc11,Banner,,,2018-09-24T22:56:08.902Z,,1.0,lc11-mobile,,b9b98505-0ebe-43f9-8d04-015c39dfec1f,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/change-mobile-number-faqs/?intcmp=INT-SEA-NON-SE-change_phone_number-091114-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-change_phone_number-091114-DE-SR-SU-T"" search-banner=""change phone number""><img src='https://ss7.vzw.com/is/image/VerizonWireless/d-search-banner-change-phone-number?$jpeg80$&scl=1' alt='My Verizon CHANGE PHONE NUMBER' title='My Verizon CHANGE PHONE NUMBER' style='width:100%'></a>",change phone number,,,response_value,false,keywords,new number,Banner,,,2018-09-24T22:56:08.902Z,,1.0,new-number-desktop,,b9ba8032-1459-4c54-bdb0-fce1ceacac0b,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href="""" campaign-code="""" search-banner=""disabled queries""><img src='' alt='' title='' style='width:100%'></a>",disabled queries,,,response_value,false,keywords,pre order,Banner,,,2018-09-24T22:56:08.902Z,,1.0,pre-order-mobile,,b9cbccb0-ecf5-43ac-871c-c8d0fea17ef1,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/securing-your-mobile-device/?intcmp=INT-SEA-NON-SE-securing_mobile_device-031815-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-securing_mobile_device-031815-DE-SR-SU-T"" search-banner=""securing mobile device""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-security-d?$jpeg100$&scl=1' alt='Protect your personal information from theft, loss and threats.' title='Protect your personal information from theft, loss and threats.' style='width:100%'></a>",securing mobile device,,,response_value,false,keywords,security,Banner,,,2018-09-24T22:56:08.902Z,,1.0,security-desktop,,b9e55a8a-2ef9-4a26-8c3b-b39fe2ab5534,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/blackberry/?intcmp=INT-SEA-NON-SE-blackberry_support-071315-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-blackberry_support-071315-DE-SR-SU-T"" search-banner=""blackberry support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-blackberry-d-110615?$jpeg100$&scl=1' alt='Blackberry Support' title='Blackberry Support' style='width:100%'></a>",blackberry support,,,response_value,false,keywords,classic,Banner,,,2018-09-24T22:56:08.902Z,,1.0,classic-desktop,,b9e64f10-1d6e-4335-8d5c-5384b4e64eb0,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//support.verizonwireless.com/support/faqs/FeaturesandOptionalServices/backup_assistant_plus.html?intcmp=INT-SEA-NON-SE-backup_assistant_plus-091114-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-backup_assistant_plus-091114-DE-SR-LP-T"" search-banner=""backup assistant plus""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-backup-assistant?$defaultScaleJPG$' alt='Backup Assistant Plus - SAVE YOUR FILES' title='Backup Assistant Plus - SAVE YOUR FILES' style='width:100%'></a>",backup assistant plus,,,response_value,false,keywords,back up assistance,Banner,,,2018-09-24T22:56:08.902Z,,1.0,back-up-assistance-desktop,,bafb7545-a705-4803-a3aa-84d5c8325898,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/myverizon/customer-retention.html?intcmp=INT-SEA-NON-WB-cancel-042415-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-WB-cancel-042415-DE-SR-LP-T"" search-banner=""cancel""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-customer?$defaultScaleJPG$' alt='We are not satisfied until you are.  Talk to us now 1-800-222-8588' title='We are not satisfied until you are.  Talk to us now 1-800-222-8588' style='width:100%'></a>",cancel,,,response_value,false,keywords,deactivation,Banner,,,2018-09-24T22:56:08.902Z,,1.0,deactivation-desktop,,bb5391cb-1481-4819-8662-0660816474db,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/international-travel/?intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" search-banner=""global pricing international""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-international-2x?$jpeg80$&scl=2' alt='INTERNATIONAL TRAVEL PLANS' title='INTERNATIONAL TRAVEL PLANS' style='width:100%'></a>",global pricing international,,,response_value,false,keywords,china,Banner,,,2018-09-24T22:56:08.902Z,,1.0,china-desktop,,bb8e0ba2-c608-4d47-9c3f-b6b55afd283c,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://play.google.com/store/apps/details?id=com.verizon.messaging.vzmsgs&hl=en?intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" search-banner=""vz messages android - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-m?$jpeg80$&scl=1' alt='Verizon Wireless - VZ Messages' title='Verizon Wireless - VZ Messages' style='width:100%'></a>",vz messages android - mobile,,,response_value,false,keywords,iMessage,Banner,,,2018-09-24T22:56:08.902Z,,1.0,iMessage-mobile,,bd1e3433-a576-45c4-8ef2-346ff3506f1c,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/iphone-5c/?intcmp=INT-SEA-NON-SE-iphone_5c-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-iphone_5c-070215-DE-SR-SU-T"" search-banner=""iphone 5c support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-iphone5c-d-110615?$jpeg100$&scl=1' alt='iPhone 5c Support' title='iPhone 5c Support' style='width:100%'></a>",iphone 5c support,,,response_value,false,keywords,iphone 5c,Banner,,,2018-09-24T22:56:08.902Z,,1.0,iphone-5c-desktop,,be089099-4e86-499f-bd87-08649099790f,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/blackberry/?intcmp=INT-SEA-NON-SE-blackberry_support-071315-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-blackberry_support-071315-DE-SR-SU-T"" search-banner=""blackberry support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-blackberry-d-110615?$jpeg100$&scl=1' alt='Blackberry Support' title='Blackberry Support' style='width:100%'></a>",blackberry support,,,response_value,false,keywords,blackberry,Banner,,,2018-09-24T22:56:08.902Z,,1.0,blackberry-desktop,,be357b2d-326d-441c-9a97-3e63e8f296f0,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/htc/?intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" search-banner=""htc support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-htc-d-110615?$jpeg100$&scl=1' alt='HTC Support' title='HTC Support' style='width:100%'></a>",htc support,,,response_value,false,keywords,htc,Banner,,,2018-09-24T22:56:08.902Z,,1.0,htc-desktop,,be8b6143-89ba-4b48-9044-6ab56efe8531,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/b2c/support/return-policy?intcmp=INT-SEA-NON-SE-return_policy-091114-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-return_policy-091114-DE-SR-SU-T"" search-banner=""return policy""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-return-policy-2x?$jpeg80$&scl=2' alt='Return Policy. Not satisfied? Return or exchange your purchase within 14 days. Conditions and fees may apply.' title='Return Policy. Not satisfied? Return or exchange your purchase within 14 days. Conditions and fees may apply.' style='width:100%'></a>",return policy,,,response_value,false,keywords,refund policy,Banner,,,2018-09-24T22:56:08.902Z,,1.0,refund-policy-desktop,,bec27031-a24c-4e92-a2ca-58b7e62d64da,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/app-reviews?intcmp=INT-SEA-NON-CS-app_finder-072215-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-app_finder-072215-DE-SR-LP-T"" search-banner=""app finder""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-app-finder?$defaultScaleJPG$' alt='App Reviews' title='App Reviews' style='width:100%'></a>",app finder,,,response_value,false,keywords,application,Banner,,,2018-09-24T22:56:08.902Z,,1.0,application-desktop,,bf059a35-988b-4243-b9c0-2ed9c72a9153,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/htc/?intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" search-banner=""htc support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-htc-d-110615?$jpeg100$&scl=1' alt='HTC Support' title='HTC Support' style='width:100%'></a>",htc support,,,response_value,false,keywords,thunderbolt,Banner,,,2018-09-24T22:56:08.902Z,,1.0,thunderbolt-desktop,,bf30dc52-92e0-41ed-9b0a-9c68291c4263,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://community.verizonwireless.com/community/apple?intcmp=INT-SEA-NON-SE-applecare-070215-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-applecare-070215-DE-SR-LP-T"" search-banner=""applecare""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-applecare-d-110615?$jpeg100$&scl=1' alt='AppleCare' title='AppleCare' style='width:100%'></a>",applecare,,,response_value,false,keywords,apple care%2B,Banner,,,2018-09-24T22:56:08.902Z,,1.0,apple-care%2B-desktop,,bf9558cf-35d8-4510-8106-ee67bbf38761,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/international-travel/?intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" search-banner=""global pricing international""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-international-2x?$jpeg80$&scl=2' alt='INTERNATIONAL TRAVEL PLANS' title='INTERNATIONAL TRAVEL PLANS' style='width:100%'></a>",global pricing international,,,response_value,false,keywords,travel pass,Banner,,,2018-09-24T22:56:08.902Z,,1.0,travel-pass-desktop,,bfc35384-9edd-44d2-a812-a96990b5fbd7,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/international-travel/?intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" search-banner=""global pricing international""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-international-2x?$jpeg80$&scl=2' alt='INTERNATIONAL TRAVEL PLANS' title='INTERNATIONAL TRAVEL PLANS' style='width:100%'></a>",global pricing international,,,response_value,false,keywords,bahamas,Banner,,,2018-09-24T22:56:08.902Z,,1.0,bahamas-desktop,,c01ad717-5d33-49ee-8551-10137bccc659,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/prepaid/smartphone-plans/?intcmp=INT-SEA-NON-AC-prepaid-051915-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-AC-prepaid-051915-MO-SR-LP-BO"" search-banner=""prepaid - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/m-search-banner-prepaid-2x?$jpeg80$&scl=1' alt='?PREPAID PLANS & PHONES' title='?PREPAID PLANS & PHONES' style='width:100%'></a>",prepaid - mobile,,,response_value,false,keywords,allset,Banner,,,2018-09-24T22:56:08.902Z,,1.0,allset-mobile,,c08dc856-85f2-4156-880c-abdd27c7825b,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/parrot/?intcmp=INT-SEA-NON-CS-parrot_drones-110115-MO-SR-DV-BO"" campaign-code=""intcmp=INT-SEA-NON-CS-parrot_drones-110115-MO-SR-DV-BO"" search-banner=""parrot drones - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-9834-parrot-m?$defaultScaleJPG$' alt='Shop ParrotÎ MiniDrones. Parrot Airborne Night and Jumping Race' title='Shop ParrotÎ MiniDrones. Parrot Airborne Night and Jumping Race' style='width:100%'></a>",parrot drones - mobile,,,response_value,false,keywords,race,Banner,,,2018-09-24T22:56:08.902Z,,1.0,race-mobile,,c0e50370-e5f0-412d-8320-6d40df6365ea,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/htc/?intcmp=INT-SEA-NON-SE-htc-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-htc-070215-MO-SR-SU-BO"" search-banner=""htc support - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-htc-m-110615?$jpeg100$&scl=1' alt='HTC One Support' title='HTC One Support' style='width:100%'></a>",htc support - mobile,,,response_value,false,keywords,dna,Banner,,,2018-09-24T22:56:08.902Z,,1.0,dna-mobile,,c12f8bef-0b2d-47b1-8b57-cfb79c11a08e,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/mobile-living/tech-smarts/how-to-get-and-use-ringtones/?intcmp=INT-SEA-NON-SE-ringtones-032615-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-ringtones-032615-MO-SR-LP-BO"" search-banner=""ringtones - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-ringtones-m?$jpeg100$&scl=1' alt='Ringtones' title='Ringtones' style='width:100%'></a>",ringtones - mobile,,,response_value,false,keywords,ringtones,Banner,,,2018-09-24T22:56:08.902Z,,1.0,ringtones-mobile,,c1de3c5f-a12c-411c-9f27-ba08e5728c6f,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" search-banner=""samsung support - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support - mobile,,,response_value,false,keywords,a650,Banner,,,2018-09-24T22:56:08.902Z,,1.0,a650-mobile,,c26420e2-5b23-4707-b35b-bcdc3bb0ab76,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/consumer/advanced-calling.html?intcmp=INT-SEA-NON-SE-advanced_calling-041115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-advanced_calling-041115-DE-SR-PP-T"" search-banner=""advanced calling""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-hd-calling?$defaultScaleJPG$' alt='HD Voice and Video Calling.  Introducing a whole new way to experience calling on America's largest and most reliable 4G LTE network' title='HD Voice and Video Calling.  Introducing a whole new way to experience calling on America's largest and most reliable 4G LTE network' style='width:100%'></a>",advanced calling,,,response_value,false,keywords,hdvoice,Banner,,,2018-09-24T22:56:08.902Z,,1.0,hdvoice-desktop,,c267b971-e0e1-40c0-bdf0-2747a64cc906,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/smart-watches/samsung/?intcmp=INT-SEA-NON-CS-samsunggears2-110515-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-samsunggears2-110515-DE-SR-LP-T"" search-banner=""samsung gear s2 buy now""><img src='//ss7.vzw.com/is/image/VerizonWireless/gg-site-search-banner-samsung-gear-s2-d-10162015?$defaultScaleJPG$' alt='?Samsung Gear S2?' title='?Samsung Gear S2?' style='width:100%'></a>",samsung gear s2 buy now,,,response_value,false,keywords,gear,Banner,,,2018-09-24T22:56:08.902Z,,1.0,gear-desktop,,c3059863-7bd5-4a30-b0cb-a75a71a025d0,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
